urn,summary,type,firstname,lastname,numViews,numLikes,numComments,numShares,engagementRate,numEmojies,numHashtags,numLinks,hashtags,labels,createdAt,link
"urn:li:activity:6953181298186199040","“If you are loved only w...","Text","Ankur","Warikoo","358807","2261","117","24",0.006694406742343377,0,0,0,"","","2022-07-14 08:41:55","https://www.linkedin.com/feed/update/urn:li:activity:6953181298186199040"
"urn:li:activity:6952920453040500736","","Image","Ankur","Warikoo","67682","1834","52","47",0.028560030731952367,0,0,0,"","","2022-07-13 15:15:57","https://www.linkedin.com/feed/update/urn:li:activity:6952920453040500736"
"urn:li:activity:6952818898224230400","“I just cannot focus. My...","Text","Ankur","Warikoo","404303","4253","152","86",0.011108005629441286,0,4,0,"focus,timemanagement,productivity,warikoo","","2022-07-13 08:46:43","https://www.linkedin.com/feed/update/urn:li:activity:6952818898224230400"
"urn:li:activity:6952554665355960320","Would you like to get a ...","Image","Ankur","Warikoo","153048","1252","125","5",0.009029846845434113,0,0,0,"","","2022-07-12 15:15:09","https://www.linkedin.com/feed/update/urn:li:activity:6952554665355960320"
"urn:li:activity:6952536090893271040","Get up anyway...","Text","Ankur","Warikoo","132987","2711","37","0",0.020663673892936902,0,0,0,"","","2022-07-12 14:00:28","https://www.linkedin.com/feed/update/urn:li:activity:6952536090893271040"
"urn:li:activity:6952456510668992512","5 (FREE) ways to manage ...","Text","Ankur","Warikoo","194148","1435","71","22",0.007870284525207574,0,4,0,"emails,productivity,work,warikoo","","2022-07-12 08:36:50","https://www.linkedin.com/feed/update/urn:li:activity:6952456510668992512"
"urn:li:activity:6952192466364039168","You are running, you are...","Text","Ankur","Warikoo","257650","2948","86","39",0.011927032796429265,0,4,0,"pain,life,time,warikoo","","2022-07-11 15:16:40","https://www.linkedin.com/feed/update/urn:li:activity:6952192466364039168"
"urn:li:activity:6952095463323881472","17 ways our mind plays t...","Document","Ankur","Warikoo","750293","4947","127","288",0.007146541417819439,0,0,0,"","","2022-07-11 08:45:46","https://www.linkedin.com/feed/update/urn:li:activity:6952095463323881472"
"urn:li:activity:6951829901318455296","We are in a hurry to win...","Text","Ankur","Warikoo","215982","2606","86","33",0.012616792140085748,0,3,0,"life,winning,warikoo","","2022-07-10 15:10:45","https://www.linkedin.com/feed/update/urn:li:activity:6951829901318455296"
"urn:li:activity:6951731752876806144","Vidur, our 11yr old, has...","Text","Ankur","Warikoo","461216","2862","213","13",0.006695344480677166,0,4,0,"investment,money,awareness,warikoo","","2022-07-10 09:13:27","https://www.linkedin.com/feed/update/urn:li:activity:6951731752876806144"
"urn:li:activity:6951467510634266624","If you are in doubt, I h...","Text","Ankur","Warikoo","89510","360","13","1",0.0041783041001005475,0,4,0,"you,podcast,opinion,warikoo","","2022-07-09 15:14:29","https://www.linkedin.com/feed/update/urn:li:activity:6951467510634266624"
"urn:li:activity:6951369366391119872","We don’t feel tired beca...","Text","Ankur","Warikoo","206200","2694","66","38",0.013569350145489815,0,4,0,"happy,life,hardwork,warikoo","","2022-07-09 09:00:28","https://www.linkedin.com/feed/update/urn:li:activity:6951369366391119872"
"urn:li:activity:6951201600153477120","One of my fav too :)...","Text","Ankur","Warikoo","436485","9202","125","0",0.021368431904876455,0,0,0,"","","2022-07-08 21:39:49","https://www.linkedin.com/feed/update/urn:li:activity:6951201600153477120"
"urn:li:activity:6951091384875372544","It would be interesting ...","Poll","Ankur","Warikoo","818550","646","287","9",0.0011508154663734654,0,0,0,"","","2022-07-08 14:11:32","https://www.linkedin.com/feed/update/urn:li:activity:6951091384875372544"
"urn:li:activity:6951016230757482496","This is the hardest real...","Video (native)","Ankur","Warikoo","353270","4253","138","145",0.0128400373651881,0,0,0,"","","2022-07-08 09:22:33","https://www.linkedin.com/feed/update/urn:li:activity:6951016230757482496"
"urn:li:activity:6950742934417735680","Sahitya shared this pic ...","Image","Ankur","Warikoo","463344","4700","169","9",0.0105278151869885,0,4,0,"doepicshit,book,readers,warikoo","","2022-07-07 15:03:27","https://www.linkedin.com/feed/update/urn:li:activity:6950742934417735680"
"urn:li:activity:6950647574592634880","10 Habits that have work...","Document","Ankur","Warikoo","958803","7205","232","257",0.008024588992733648,0,0,0,"","","2022-07-07 08:43:02","https://www.linkedin.com/feed/update/urn:li:activity:6950647574592634880"
"urn:li:activity:6950380524125175808","","Image","Ankur","Warikoo","49619","1044","44","11",0.02214877365525303,0,0,0,"","","2022-07-06 15:14:59","https://www.linkedin.com/feed/update/urn:li:activity:6950380524125175808"
"urn:li:activity:6950282361343217665","“How to deal with my fea...","Text","Ankur","Warikoo","149433","833","66","11",0.006089685678531516,0,4,0,"stockmarket,nifty,fear,warikoo","","2022-07-06 08:54:51","https://www.linkedin.com/feed/update/urn:li:activity:6950282361343217665"
"urn:li:activity:6950018191150440448","If I were given to have ...","Image","Ankur","Warikoo","131036","982","32","2",0.007753594432064471,0,0,0,"","","2022-07-05 15:27:44","https://www.linkedin.com/feed/update/urn:li:activity:6950018191150440448"
"urn:li:activity:6949920034223722496","Few incredible lessons f...","Text","Ankur","Warikoo","444637","4806","145","135",0.011438544250703384,0,4,0,"career,success,jobs,warikoo","","2022-07-05 08:41:23","https://www.linkedin.com/feed/update/urn:li:activity:6949920034223722496"
"urn:li:activity:6949655739858571264","Made it to top college. ...","Text","Ankur","Warikoo","427636","4767","100","74",0.011554219008689633,0,4,0,"success,failure,life,warikoo","","2022-07-04 15:18:40","https://www.linkedin.com/feed/update/urn:li:activity:6949655739858571264"
"urn:li:activity:6949558352272064512","Templates are everywhere...","Document","Ankur","Warikoo","302642","1711","56","45",0.005987272090456712,0,0,0,"","","2022-07-04 08:50:25","https://www.linkedin.com/feed/update/urn:li:activity:6949558352272064512"
"urn:li:activity:6949293352953470976","You are in the wrong job...","Text","Ankur","Warikoo","238496","2502","149","27",0.011228699852408427,0,4,0,"career,success,facts,warikoo","","2022-07-03 15:12:50","https://www.linkedin.com/feed/update/urn:li:activity:6949293352953470976"
"urn:li:activity:6949195206642524160","While looking in the mir...","Text","Ankur","Warikoo","313471","4490","109","49",0.014827527905292674,0,4,0,"awareness,blessed,gratitude,warikoo","","2022-07-03 08:39:23","https://www.linkedin.com/feed/update/urn:li:activity:6949195206642524160"
"urn:li:activity:6948930964890730496","Everyone has an opinion ...","Text","Ankur","Warikoo","71952","530","26","2",0.007755170113408939,0,4,0,"you,podcast,opinion,warikoo","","2022-07-02 15:06:57","https://www.linkedin.com/feed/update/urn:li:activity:6948930964890730496"
"urn:li:activity:6948832818638508032","“I'm 22 and losing inter...","Text","Ankur","Warikoo","537066","5836","171","82",0.01133752648650259,0,4,0,"process,life,time,warikoo","","2022-07-02 08:40:27","https://www.linkedin.com/feed/update/urn:li:activity:6948832818638508032"
"urn:li:activity:6948568412478402560","I would pick up their re...","Poll","Ankur","Warikoo","471474","360","57","1",0.0008865812324751736,0,0,0,"","","2022-07-01 15:02:53","https://www.linkedin.com/feed/update/urn:li:activity:6948568412478402560"
"urn:li:activity:6948471632659116033","3 books that introverts ...","Video (native)","Ankur","Warikoo","268581","3006","77","79",0.011772984686184056,0,0,0,"","","2022-07-01 08:48:39","https://www.linkedin.com/feed/update/urn:li:activity:6948471632659116033"
"urn:li:activity:6948206139998121984","One of my favorite lines...","Text","Ankur","Warikoo","238144","1855","54","10",0.008058149690943294,0,4,0,"doepicshit,book,readers,warikoo","","2022-06-30 15:09:51","https://www.linkedin.com/feed/update/urn:li:activity:6948206139998121984"
"urn:li:activity:6948109069454848000","How to solve for overthi...","Document","Ankur","Warikoo","709035","5563","191","274",0.008501695967053812,0,0,0,"","","2022-06-30 08:45:58","https://www.linkedin.com/feed/update/urn:li:activity:6948109069454848000"
"urn:li:activity:6947843662697357313","","Image","Ankur","Warikoo","533700","11575","160","137",0.022244706764099682,0,0,0,"","","2022-06-29 15:06:34","https://www.linkedin.com/feed/update/urn:li:activity:6947843662697357313"
"urn:li:activity:6947745502733963264","I used to take a course ...","Text","Ankur","Warikoo","193006","1264","76","18",0.0070360506927245785,0,4,0,"success,failure,awareness,warikoo","","2022-06-29 08:37:29","https://www.linkedin.com/feed/update/urn:li:activity:6947745502733963264"
"urn:li:activity:6947482680091439106","The purest joy of life i...","Image","Ankur","Warikoo","481031","8060","78","12",0.01694277499786916,0,0,0,"","","2022-06-28 15:20:37","https://www.linkedin.com/feed/update/urn:li:activity:6947482680091439106"
"urn:li:activity:6947383113849143297","In my experience, the mo...","Text","Ankur","Warikoo","181344","1465","81","27",0.00867412211046409,0,4,0,"culture,company,people,warikoo","","2022-06-28 08:40:41","https://www.linkedin.com/feed/update/urn:li:activity:6947383113849143297"
"urn:li:activity:6947118873124950016","As a manager, you are a ...","Text","Ankur","Warikoo","323468","3453","66","69",0.011092287335996142,0,4,0,"leadership,manager,success,warikoo","","2022-06-27 15:00:22","https://www.linkedin.com/feed/update/urn:li:activity:6947118873124950016"
"urn:li:activity:6947021903559561216","Stop saying these things...","Document","Ankur","Warikoo","1015583","8395","209","499",0.00896332451409683,0,0,0,"","","2022-06-27 09:00:34","https://www.linkedin.com/feed/update/urn:li:activity:6947021903559561216"
"urn:li:activity:6946756484458246144","We are in a hurry to win...","Text","Ankur","Warikoo","245502","3729","84","66",0.015800278612801526,0,0,0,"","","2022-06-26 15:11:53","https://www.linkedin.com/feed/update/urn:li:activity:6946756484458246144"
"urn:li:activity:6946661173060612096","Life lesson I learnt fro...","Video (native)","Ankur","Warikoo","440575","5353","142","164",0.012844578108154116,0,0,0,"","","2022-06-26 09:05:31","https://www.linkedin.com/feed/update/urn:li:activity:6946661173060612096"
"urn:li:activity:6946665547925176320","One of my fav pages from...","Text","Ankur","Warikoo","129005","2739","34","0",0.021495290880198442,0,0,0,"","","2022-06-26 09:05:31","https://www.linkedin.com/feed/update/urn:li:activity:6946665547925176320"
"urn:li:activity:6946394094076063744","It often leaves me surpr...","Text","Ankur","Warikoo","87701","472","15","0",0.005552958347111207,0,4,0,"memories,creation,life,warikoo","","2022-06-25 15:09:49","https://www.linkedin.com/feed/update/urn:li:activity:6946394094076063744"
"urn:li:activity:6946381792320843776","May you always keep writ...","Text","Ankur","Warikoo","20527","270","7","0",0.013494421980805768,0,0,0,"","","2022-06-25 14:15:04","https://www.linkedin.com/feed/update/urn:li:activity:6946381792320843776"
"urn:li:activity:6946295951946854401","Today is my 20th birthda...","Text","Ankur","Warikoo","346643","3467","120","24",0.010417057318336156,0,4,0,"life,growth,success,warikoo","","2022-06-25 08:36:42","https://www.linkedin.com/feed/update/urn:li:activity:6946295951946854401"
"urn:li:activity:6945936087802359808","STOP saying this...","Video (native)","Ankur","Warikoo","1093587","16038","360","703",0.01563753043882197,0,0,0,"","","2022-06-24 15:57:36","https://www.linkedin.com/feed/update/urn:li:activity:6945936087802359808"
"urn:li:activity:6946032985619972096","We all truly know who ha...","Poll","Ankur","Warikoo","783872","593","129","6",0.0009287230568256042,0,0,0,"","","2022-06-24 15:57:36","https://www.linkedin.com/feed/update/urn:li:activity:6946032985619972096"
"urn:li:activity:6945669569462038528","As an MBA student at ISB...","Document","Ankur","Warikoo","376085","2666","93","20",0.007389286996290732,0,4,0,"resume,mba,success,warikoo","","2022-06-23 15:05:57","https://www.linkedin.com/feed/update/urn:li:activity:6945669569462038528"
"urn:li:activity:6945571957585121280","Mistakes I made in my 30...","Document","Ankur","Warikoo","491949","4113","108","105",0.008793594457962106,0,0,0,"","","2022-06-23 08:44:03","https://www.linkedin.com/feed/update/urn:li:activity:6945571957585121280"
"urn:li:activity:6945307257064558592","2006
I am 26. And had ju...","Text","Ankur","Warikoo","145747","824","36","9",0.005962386875887668,0,4,0,"investment,insurance,family,warikoo","","2022-06-22 15:07:55","https://www.linkedin.com/feed/update/urn:li:activity:6945307257064558592"
"urn:li:activity:6945208998711169024","You can quit your curren...","Text","Ankur","Warikoo","332695","3787","209","58",0.012185334916364839,0,4,0,"gapyear,success,time,warikoo","","2022-06-22 08:36:28","https://www.linkedin.com/feed/update/urn:li:activity:6945208998711169024"
"urn:li:activity:6944944589585670144","The ironic thing about t...","Text","Ankur","Warikoo","127361","797","42","8",0.006650387481254073,0,0,0,"","","2022-06-21 15:01:45","https://www.linkedin.com/feed/update/urn:li:activity:6944944589585670144"
"urn:li:activity:6944864024467492864","Waking up to students ra...","Text","Ankur","Warikoo","40756","478","13","0",0.012047305918147021,0,0,0,"","","2022-06-21 09:53:56","https://www.linkedin.com/feed/update/urn:li:activity:6944864024467492864"
"urn:li:activity:6944846442624606208","Change your life in 5 ea...","Text","Ankur","Warikoo","418441","5577","164","144",0.01406410939654575,0,4,0,"wealth,health,life,warikoo","","2022-06-21 08:45:40","https://www.linkedin.com/feed/update/urn:li:activity:6944846442624606208"
"urn:li:activity:6944582200419840000","One of the biggest mista...","Text","Ankur","Warikoo","244333","3000","138","43",0.01301911735213827,0,4,0,"feedback,leadership,help,warikoo","","2022-06-20 15:09:26","https://www.linkedin.com/feed/update/urn:li:activity:6944582200419840000"
